,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
341011,2019-06-10 00:52:50,377834944388609,fraud_Kiehn-Emmerich,grocery_pos,93.58,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,5ecd36f35095c05a9927d5267a86a0fd,1339289570,37.043642999999996,-94.85373299999999,0
341012,2019-06-10 00:53:27,377234009633447,"fraud_Connelly, Reichert and Fritsch",gas_transport,43.03,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,cfdbbbb509ec530ca8c524e535ebf3e4,1339289607,40.240712,-78.51357900000001,0
341013,2019-06-10 00:54:26,4501449508569485,fraud_Kiehn-Emmerich,grocery_pos,89.45,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,899c3dd9b7088f2f3789cbfd7eef2c17,1339289666,44.550211,-98.022026,0
341014,2019-06-10 00:55:45,373905417449658,"fraud_Huel, Hammes and Witting",grocery_pos,201.75,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929000000000002,-97.6443,2526,Phytotherapist,1970-11-12,979d12bb5ff495a3869ab9e2882edd8a,1339289745,31.499506,-98.242774,0
341015,2019-06-10 00:56:21,348379466427142,"fraud_Robel, Cummerata and Prosacco",gas_transport,70.62,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1957-01-23,0e0200cefd991246b869b8e847b64680,1339289781,27.751535999999998,-80.428779,0
341016,2019-06-10 00:56:41,3566094707272327,"fraud_Rohan, White and Aufderhar",misc_net,87.35,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,62d59fea12104fb93786672a31dd3fd9,1339289801,34.001403,-117.78011200000002,0
341017,2019-06-10 00:57:12,4906628655840914250,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,81.4,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,1f7577ac833c06c7face14884e92a5cc,1339289832,24.817460999999998,-81.30845,0
341018,2019-06-10 00:57:41,5456776410929288,fraud_Bins-Tillman,entertainment,68.9,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,8dafb717d61f0a292862c5af444c61cc,1339289861,41.56814,-78.86375799999999,0
341019,2019-06-10 00:57:58,4500002361389,fraud_Kilback LLC,grocery_pos,161.65,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,78b7b66a048da690e12fac14a8a892e6,1339289878,38.032114,-76.302006,0
341020,2019-06-10 00:58:27,2269768987945882,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,27.66,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,25e24954e4295a321db599ffe9495ff4,1339289907,41.781595,-78.130071,0
341021,2019-06-10 00:58:29,4260128500325,fraud_Kling Inc,gas_transport,69.86,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,a334a4651b2645a1ae73c57ad1bf7017,1339289909,38.025303,-81.95671,0
341022,2019-06-10 00:59:14,501802953619,fraud_Kuhic Inc,grocery_pos,124.35,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,8dcf38499697317d6f330e819aed0c1e,1339289954,41.822542999999996,-122.589083,0
341023,2019-06-10 00:59:21,4195740185974,fraud_Kling-Ernser,entertainment,22.57,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,841b48f53b5a0e88deac9a248e4102de,1339289961,46.274091,-123.100854,0
341024,2019-06-10 00:59:32,4503101193493052864,fraud_Hudson-Ratke,grocery_pos,176.13,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,406f70b33c5533366bd75c297e290f40,1339289972,28.582577,-81.579838,0
341025,2019-06-10 00:59:36,3536918668124647,fraud_Cummerata-Hilpert,entertainment,8.44,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,63c118678a9674c865bed14dc7b092bf,1339289976,37.699424,-122.686351,0
341026,2019-06-10 01:00:38,4683638447911,fraud_Goodwin-Nitzsche,grocery_pos,96.51,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.250999999999998,-92.5002,1261,Broadcast presenter,1972-07-01,9800b998a50e30e31124bb2f6d45493d,1339290038,29.378787,-91.596919,0
341027,2019-06-10 01:00:47,2242542703101233,fraud_Kling Inc,gas_transport,73.97,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,6106ae8287a8f4cb6d4060e884bcd07a,1339290047,39.263699,-84.737739,0
341028,2019-06-10 01:01:01,3565943051129759,fraud_Dare-Marvin,entertainment,4.42,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,1963-05-23,8c665855890726bbb55b565670b94fd4,1339290061,43.110607,-94.068176,0
341029,2019-06-10 01:01:07,30290551782700,fraud_Heaney-Marquardt,entertainment,4.63,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,1e4056774dd60adb186aa304ce0924ec,1339290067,37.064026,-87.53629699999999,0
341030,2019-06-10 01:01:19,5596347693144598,fraud_Buckridge PLC,misc_pos,2.98,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,f865d5a624010a73aa9031b99521f8b7,1339290079,30.631190000000004,-90.942577,0
341031,2019-06-10 01:01:22,180046765320457,fraud_Parisian and Sons,gas_transport,52.34,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,a0bf00521ab066e3a7a604d7f57b4aa7,1339290082,41.748931,-81.17752,0
341032,2019-06-10 01:01:39,343668971234893,fraud_Schuppe LLC,entertainment,5.58,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,c02057a01db46502f2c571c93955f7ec,1339290099,33.98892,-80.391478,0
341033,2019-06-10 01:01:49,376944481517097,fraud_Cartwright-Harris,grocery_pos,88.44,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,87ec79d288e314fd5ba7761a9173cae4,1339290109,29.887448,-88.203695,0
341034,2019-06-10 01:01:51,377550167323848,fraud_Heller-Langosh,gas_transport,62.74,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,731fc20cda77a53af6bee24ec05d6740,1339290111,44.97885,-69.511608,0
341035,2019-06-10 01:01:58,30344654314976,"fraud_Schaefer, McGlynn and Bosco",gas_transport,64.35,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,b72157eca26842c36380e3e8976ac409,1339290118,40.287667,-121.34831000000001,0
341036,2019-06-10 01:02:06,2348245054386329,fraud_Hudson-Ratke,grocery_pos,82.44,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,0980a15b725116a56f3d0cb6d3c888cc,1339290126,42.55259,-80.446774,0
341037,2019-06-10 01:02:37,5559857416065248,fraud_Bashirian Group,shopping_net,9.65,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,512cebbd9346a67d31b1a123143b3a16,1339290157,42.553567,-121.93665700000001,0
341038,2019-06-10 01:03:01,342319985983023,fraud_Hudson-Ratke,grocery_pos,94.49,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,a86aef009b3ccc18aa5aff1e3cb663e1,1339290181,42.98305,-75.459552,0
341039,2019-06-10 01:03:11,4601636330889,fraud_Schamberger-O'Keefe,grocery_pos,38.89,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,66b844c1349d72ebd7a38ddfa0ba3e6a,1339290191,30.72247,-95.034702,0
341040,2019-06-10 01:04:07,180084576295055,fraud_Huels-Hahn,gas_transport,34.65,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,05e987c1c333d388f773250117aaa392,1339290247,28.712553000000003,-97.203787,0
341041,2019-06-10 01:05:14,341283058448499,"fraud_Osinski, Ledner and Leuschke",grocery_pos,150.7,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,2658eb018248103275d45b60a0fdcd21,1339290314,31.6446,-84.721707,0
341042,2019-06-10 01:06:10,344709867813900,fraud_Mraz-Herzog,gas_transport,91.91,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,3eeadb6ab95b1b0e6eeccb0899513858,1339290370,27.118794,-81.069412,0
341043,2019-06-10 01:06:22,3596217206093829,fraud_Torp-Labadie,gas_transport,77.85,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,7eb27828bb07942a7ad694a6409e34f1,1339290382,41.537808,-91.433725,0
341044,2019-06-10 01:06:33,4777065439639721,"fraud_Schultz, Simonis and Little",grocery_pos,105.41,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,a369fdc5eb7365bc2f4cd343692a63c1,1339290393,40.158577,-76.070982,0
341045,2019-06-10 01:07:26,571365235126,"fraud_Kutch, Hermiston and Farrell",gas_transport,80.82,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f31022b7d91a24e095e791ac6feb3580,1339290446,44.332464,-86.016948,0
341046,2019-06-10 01:09:05,3559679414981506,fraud_Herman Inc,misc_pos,105.98,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,14532c0df051192f52ec8322ae90fc9e,1339290545,43.048429,-76.02767800000001,0
341047,2019-06-10 01:09:18,180094608895855,fraud_Huels-Nolan,gas_transport,68.2,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.48100000000001,597,Forensic psychologist,1961-05-19,d19e77a4ae561d27dd4540c9157f1ce8,1339290558,43.944846999999996,-122.935799,0
341048,2019-06-10 01:09:55,2714019737356678,fraud_Kling Inc,gas_transport,60.85,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,6776b9318924041b71c473ac173298bd,1339290595,39.084004,-80.133829,0
341049,2019-06-10 01:10:11,3531129874770000,fraud_Flatley Group,misc_pos,17.2,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,dcc368f66b1764bbe6e529c275418420,1339290611,42.970821,-73.436131,0
341050,2019-06-10 01:10:36,4045036286570100739,"fraud_Yost, Block and Koepp",misc_pos,7.36,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,cc43d5f3c642a5b963180bdfba982e10,1339290636,40.201803000000005,-75.817324,0
341051,2019-06-10 01:10:45,2610529083834453,fraud_Auer-Mosciski,grocery_pos,180.38,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,503aac44fb6a435cf64b4769be1369ff,1339290645,35.252848,-86.800016,0
341052,2019-06-10 01:11:11,4259996134423,fraud_Hackett-Lueilwitz,grocery_pos,129.82,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,8950482345666f60ac5046b19091eb42,1339290671,37.245837,-99.34569,0
341053,2019-06-10 01:12:20,501802953619,"fraud_Christiansen, Goyette and Schamberger",gas_transport,57.6,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,76f4be369ece33005d7ceb06cc519f3e,1339290740,41.119244,-123.451124,0
341054,2019-06-10 01:12:46,584673555952,fraud_Kassulke PLC,shopping_net,64.17,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,c84f40cae6fb2e3497944ae7cde73b5b,1339290766,46.666255,-102.20431500000001,0
341055,2019-06-10 01:12:59,4610050989831291,fraud_Kunde-Sanford,misc_net,91.68,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,82f1c35c0daeccb4de33be856ba09f63,1339290779,41.671719,-79.505235,0
341056,2019-06-10 01:13:30,375237305371366,fraud_Metz-Boehm,shopping_pos,136.68,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,074e832f48928783fc1b979fbe90e5f5,1339290810,42.701439,-77.69125799999999,0
341057,2019-06-10 01:13:32,6592861994408652,fraud_Wiegand-Lowe,grocery_net,58.28,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,678d78edd5e7d784bffca34a775ce4a4,1339290812,43.696523,-79.212877,0
341058,2019-06-10 01:16:02,4099707841315751,fraud_Wiegand-Lowe,grocery_net,23.3,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,f127e46357aee389a2f0bb55c197d212,1339290962,38.46545,-79.001489,0
341059,2019-06-10 01:16:19,4600155880464,fraud_O'Keefe-Wisoky,food_dining,74.05,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,9f8a6404f202f640588caecff2ddb83a,1339290979,25.969134,-79.666249,0
341060,2019-06-10 01:16:39,3521815216091574,fraud_Pfeffer and Sons,shopping_pos,139.17,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,ad6c844ffc49a709ffaff82d06827185,1339290999,39.613942,-106.18268700000002,0
341061,2019-06-10 01:17:34,3533177016567295,fraud_Kiehn-Emmerich,grocery_pos,162.49,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,ca99ab7fa37721fc34f6e5416d4f26c1,1339291054,39.899695,-95.15607299999999,0
341062,2019-06-10 01:17:45,6011603272871604,"fraud_Reilly, Heaney and Cole",gas_transport,58.34,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,9cc96444bf26d90c2421151fb3e247dc,1339291065,32.344121,-83.524043,0
341063,2019-06-10 01:17:49,377993105397617,fraud_Trantow PLC,grocery_net,55.28,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,c7aca5aea7e4aabfb5ba59373e475e45,1339291069,44.812095,-88.001693,0
341064,2019-06-10 01:17:59,3598634130286287,fraud_Brekke and Sons,gas_transport,63.2,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,992dec07a1476639e1c9348d96dff9e7,1339291079,41.515096,-95.773575,0
341065,2019-06-10 01:18:35,180046165512893,"fraud_Stroman, Hudson and Erdman",gas_transport,91.39,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,f2651c3118a9314029d5733bce9dffa7,1339291115,44.59356,-122.185106,0
341066,2019-06-10 01:19:23,5559857416065248,fraud_Marks Inc,gas_transport,57.7,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,730af8d5fb4a8c45588b3831461eff41,1339291163,40.919405,-122.154331,0
341067,2019-06-10 01:20:21,3560797065840735,"fraud_Casper, Hand and Zulauf",grocery_pos,133.8,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,8933556899e808dd21d80742f4b42210,1339291221,45.542819,-101.531266,0
341068,2019-06-10 01:21:26,3565414434959494,fraud_Conroy Ltd,shopping_pos,7.51,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,84172a6f9f1feb3beb90e134f2f913fc,1339291286,38.725462,-87.80459599999999,0
341069,2019-06-10 01:21:42,6011109736646996,"fraud_Casper, Hand and Zulauf",grocery_pos,182.78,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,407cf14d32d90cfea8f2eeec2dd5c3d4,1339291302,34.424843,-77.2245,0
341070,2019-06-10 01:22:02,374238209524200,fraud_Denesik and Sons,shopping_pos,494.76,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,7e9842aec4b09a4f88fc1cd60164f288,1339291322,44.854671999999994,-121.12670800000001,0
341071,2019-06-10 01:22:07,3567879740649740,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.87,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,a8c1d6e9dcafc59db719acb65b7856b7,1339291327,44.155916999999995,-76.162922,0
341072,2019-06-10 01:22:28,3531129874770000,fraud_Roob LLC,grocery_net,59.43,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,c072768b90c0d7c21537ff5564294d59,1339291348,43.422194,-73.42258000000001,0
341073,2019-06-10 01:22:28,2256234701263057,"fraud_Reilly, Heaney and Cole",gas_transport,39.68,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,c7accbdaddced1ad2c5f495092b54f48,1339291348,42.620272,-72.360869,0
341074,2019-06-10 01:22:56,4634955908138648,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,39.63,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,938cf3a6f23b4dccb5ec8dcdda5e7dbc,1339291376,41.516618,-97.282752,0
341075,2019-06-10 01:22:58,3514865930894695,"fraud_Langworth, Boehm and Gulgowski",shopping_net,4.71,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,c7f6f7dd976813cdee341e59f38f7763,1339291378,33.292819,-105.699205,0
341076,2019-06-10 01:23:14,4956828990005111019,fraud_Doyle Ltd,grocery_pos,64.03,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,4df73b77bd8650b7fbe6b2b0b4257089,1339291394,40.024282,-73.439235,0
341077,2019-06-10 01:23:34,503874407318,fraud_Dach-Borer,grocery_net,54.76,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,0ba13e73d459c247dcf354badfbd3a13,1339291414,30.169173999999998,-98.844676,0
341078,2019-06-10 01:24:16,3567697931646329,fraud_Schamberger-O'Keefe,grocery_pos,78.59,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,1a8d63842146ce773a267f02f3f35439,1339291456,42.998483,-74.631574,0
341079,2019-06-10 01:24:32,2274911989136158,"fraud_Welch, Rath and Koepp",entertainment,12.99,Robert,Velazquez,M,3136 Silva Stream,Parker,CO,80138,39.5102,-104.7216,84861,Materials engineer,1932-03-10,583440478b65c298c5acbb145227f883,1339291472,39.669936,-103.820053,0
341080,2019-06-10 01:24:35,378858024506425,fraud_Huels-Hahn,gas_transport,60.89,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,2c2263663e014d87fea9fd863cdb5f9f,1339291475,33.67315,-112.930001,0
341081,2019-06-10 01:24:43,180046165512893,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,100.4,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,e9d14fa9dd3e5d5fc6969417ab3bffc1,1339291483,45.153754,-123.116223,0
341082,2019-06-10 01:24:58,2318062975163331,fraud_Stracke-Lemke,grocery_pos,126.74,William,Martinez,M,0207 Griffith Plains Apt. 544,Louisiana,MO,63353,39.4336,-91.0664,4593,"Teacher, early years/pre",1940-11-11,74cbe9badc1647fb6d631163e3fae281,1339291498,39.223513,-91.743034,0
341083,2019-06-10 01:24:59,3592931352252641,fraud_Pouros-Conroy,shopping_pos,467.6,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,d9535f48e1dfebf896591ac2b2bbda97,1339291499,45.268449,-93.390964,0
341084,2019-06-10 01:25:49,4836998673805450,fraud_Hintz-Bruen,grocery_net,81.89,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,2df18950e7fd8753e70ca13a723c91a8,1339291549,46.692714,-86.957549,0
341085,2019-06-10 01:27:54,4488258847705225890,fraud_Goyette Inc,shopping_net,1.55,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,bd0352576c8847211bcac90189652a86,1339291674,34.945422,-81.56853000000001,0
341086,2019-06-10 01:28:13,3533800906065217,fraud_Bernhard Inc,gas_transport,52.64,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.73700000000001,493,"Surveyor, minerals",1940-09-13,01a8dbebba18897338a7be2f8cc197e8,1339291693,40.949873,-99.426811,0
341087,2019-06-10 01:28:27,373905417449658,fraud_Berge LLC,gas_transport,70.61,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929000000000002,-97.6443,2526,Phytotherapist,1970-11-12,820638dff1bb05f21af530d35084dce6,1339291707,32.922616999999995,-98.04566700000001,0
